418, 115
419, 84
420, 92
421, 96
422, 117
423, 93
424, 89
425, 95
426, 101
427, 71
428, 83
429, 79
430, 96
431, 71
432, 81
433, 103
434, 81
435, 68
436, 96
437, 99
438, 80
439, 98
440, 89
441, 68
442, 79
443, 86
444, 80
445, 92
446, 78
447, 84
448, 79
449, 75
450, 70
451, 77
452, 90
453, 61
454, 80
455, 70
456, 57
457, 72
458, 60
459, 75
460, 91
461, 59
462, 67
463, 60
464, 81
465, 85
466, 80
467, 67
468, 72
469, 58
470, 73
471, 73
472, 57
473, 69
474, 74
475, 63
476, 94
477, 85
478, 64
479, 91
480, 60
481, 102
482, 75
483, 62
484, 63
485, 88
486, 73
487, 64
488, 64
489, 81
490, 71
491, 74
492, 74
493, 93
494, 71
495, 73
496, 75
497, 60
498, 55
499, 71
500, 66
501, 88
502, 67
503, 83
504, 95
505, 92
506, 99
507, 108
508, 130
509, 143
510, 165
511, 172
512, 206
513, 208
514, 204
515, 240
516, 242
517, 238
518, 269
519, 250
520, 270
521, 261
522, 249
523, 203
524, 192
525, 190
526, 166
527, 137
528, 131
529, 128
530, 96
531, 102
532, 59
533, 66
534, 47
535, 68
536, 27
537, 39
538, 39
539, 29
540, 24
541, 21
542, 32
543, 28
544, 22
545, 29
546, 30
547, 23
548, 25
549, 31
550, 19
551, 16
552, 28
553, 26
554, 21
555, 23
556, 23
557, 30
558, 18
559, 26
560, 14
561, 24
562, 19
563, 21
564, 22
565, 13
566, 20
567, 19
568, 18
569, 24
570, 18
571, 17
572, 18
573, 22
574, 27
575, 24
576, 30
577, 39
578, 36
579, 44
580, 56
581, 45
582, 64
583, 69
584, 93
585, 128
586, 117
587, 125
588, 141
589, 163
590, 185
591, 179
592, 178
593, 236
594, 202
595, 207
596, 223
597, 213
598, 209
599, 174
600, 171
601, 161
602, 147
603, 128
604, 133
605, 91
606, 83
607, 75
608, 69
609, 49
610, 43
611, 31
612, 34
613, 28
614, 14
615, 17
616, 8
617, 6
618, 8
619, 9
620, 7
621, 7
622, 8
623, 6
624, 3
625, 9
626, 4
627, 6
628, 9
629, 9
630, 5
631, 9
632, 13
633, 13
634, 16
635, 13
636, 19
637, 18
638, 24
639, 16
640, 27
641, 25
642, 19
643, 38
644, 37
645, 31
646, 41
647, 39
648, 51
649, 44
650, 37
651, 40
652, 52
653, 56
654, 51
655, 36
656, 56
657, 58
658, 42
659, 58
660, 57
661, 55
662, 57
663, 45
664, 49
665, 56
666, 35
667, 41
668, 32
669, 36
670, 28
671, 28
672, 17
673, 17
674, 16
675, 16
676, 8
677, 9
678, 7
679, 7
680, 9
681, 6
682, 3
683, 2
684, 7
685, 2
686, 4
687, 1
688, 2
689, 3
690, 1
691, 3
692, 5
693, 3
694, 2
695, 3
696, 2
697, 3
698, 3
699, 2
700, 2
701, 5
702, 2
703, 3
704, 1
705, 2
706, 2
707, 3
708, 5
709, 3
710, 2
711, 5
712, 2
713, 1
714, 3
715, 2
716, 1
717, 7
718, 4
719, 6
720, 2
721, 2
722, 2
723, 2
724, 1
725, 2
726, 1
727, 1
728, 6
729, 2
730, 1
731, 3
732, 3
733, 4
734, 2
735, 3
736, 3
737, 2
738, 2
739, 0
740, 1
741, 2
742, 2
743, 2
744, 4
745, 0
746, 3
747, 3
748, 3
749, 1
750, 8
751, 2
752, 0
753, 2
754, 3
755, 4
756, 1
757, 1
758, 3
759, 3
760, 1
761, 3
762, 2
763, 3
764, 4
765, 1
766, 0
767, 1
768, 2
769, 0
770, 3
771, 1
772, 3
773, 1
774, 0
775, 4
776, 4
777, 3
778, 1
779, 3
780, 2
781, 4
782, 0
783, 1
784, 3
785, 0
786, 0
787, 0
788, 1
789, 3
790, 2
791, 2
792, 1
793, 0
794, 5
795, 2
796, 3
797, 2
798, 1
799, 4
800, 4
801, 2
802, 0
803, 3
804, 2
805, 3
806, 4
807, 2
808, 3
809, 1
810, 3
811, 3
812, 1
813, 1
814, 2
815, 3
816, 5
817, 2
818, 2
819, 2
820, 2
821, 3
822, 2
823, 2
824, 3
825, 5
826, 2
827, 2
828, 2
829, 4
830, 2
831, 4
832, 3
833, 5
834, 2
835, 0
836, 4
837, 0
838, 3
839, 1
840, 5
841, 5
842, 1
843, 5
844, 3
845, 5
846, 4
847, 1
848, 1
849, 4
850, 1
851, 2
852, 0
853, 2
854, 3
855, 2
856, 1
857, 8
858, 7
859, 5
860, 4
861, 5
862, 8
863, 6
864, 7
865, 1
866, 1
867, 2
868, 6
869, 7
870, 6
871, 5
872, 6
873, 0
874, 2
875, 7
876, 1
877, 4
878, 4
879, 3
880, 7
881, 2
882, 6
883, 4
884, 6
885, 11
886, 5
887, 5
888, 5
889, 7
890, 4
891, 6
892, 5
893, 4
894, 5
895, 1
896, 4
897, 7
898, 2
899, 12
900, 7
901, 1
902, 6
903, 7
904, 3
905, 3
906, 7
907, 5
908, 6
909, 6
910, 4
911, 8
912, 7
913, 9
914, 3
915, 4
916, 5
917, 3
918, 7
919, 10
920, 9
921, 13
922, 9
923, 7
924, 7
925, 12
926, 8
927, 9
928, 6
929, 10
930, 9
931, 8
932, 9
933, 11
934, 10
935, 10
936, 10
937, 5
938, 5
939, 8
940, 9
941, 6
942, 11
943, 11
944, 6
945, 4
946, 4
947, 6
948, 3
949, 7
950, 4
951, 3
952, 6
953, 12
954, 5
955, 4
956, 8
957, 4
958, 6
959, 3
960, 2
961, 6
962, 5
963, 5
964, 5
965, 2
966, 2
967, 9
968, 5
969, 4
970, 4
971, 8
972, 4
973, 3
974, 5
975, 5
976, 4
977, 7
978, 5
979, 4
980, 2
981, 4
982, 3
983, 7
984, 4
985, 5
986, 8
987, 4
988, 5
989, 5
990, 4
991, 7
992, 9
993, 4
994, 3
995, 6
996, 3
997, 8
998, 3
999, 5
1000, 7
1001, 5
1002, 7
1003, 2
1004, 4
1005, 2
1006, 1
1007, 5
1008, 8
1009, 5
1010, 4
1011, 5
1012, 6
1013, 3
1014, 10
1015, 6
1016, 5
1017, 7
1018, 6
1019, 4
1020, 7
1021, 7
1022, 6
1023, 5
1024, 4
1025, 9
1026, 3
1027, 6
1028, 5
1029, 5
1030, 3
1031, 9
1032, 7
1033, 6
1034, 9
1035, 9
1036, 7
1037, 2
1038, 7
1039, 3
1040, 7
1041, 4
1042, 4
1043, 4
1044, 10
1045, 7
1046, 7
1047, 11
1048, 8
1049, 7
1050, 7
1051, 7
1052, 10
1053, 4
1054, 7
1055, 8
1056, 6
1057, 6
1058, 8
1059, 6
1060, 2
1061, 4
1062, 6
1063, 8
1064, 4
1065, 4
1066, 5
1067, 5
1068, 4
1069, 7
1070, 7
1071, 4
1072, 9
1073, 2
1074, 5
1075, 9
1076, 4
1077, 3
1078, 3
1079, 10
1080, 8
1081, 2
1082, 6
1083, 3
1084, 9
1085, 3
1086, 8
1087, 4
1088, 6
1089, 7
1090, 5
1091, 7
1092, 4
1093, 1
1094, 7
1095, 6
1096, 6
1097, 4
1098, 6
1099, 4
1100, 6
1101, 4
1102, 8
1103, 8
1104, 2
1105, 3
1106, 7
1107, 2
1108, 5
1109, 3
1110, 6
1111, 3
1112, 3
1113, 3
1114, 1
1115, 4
1116, 3
1117, 0
1118, 1
1119, 3
1120, 3
1121, 2
1122, 1
1123, 0
1124, 4
1125, 3
1126, 3
1127, 4
1128, 1
1129, 3
1130, 0
1131, 2
1132, 1
1133, 0
1134, 3
1135, 5
1136, 3
1137, 2
1138, 1
1139, 2
1140, 3
1141, 2
1142, 2
1143, 5
1144, 3
1145, 0
1146, 2
1147, 2
1148, 6
1149, 0
1150, 2
1151, 2
1152, 5
1153, 2
1154, 3
1155, 2
1156, 3
1157, 3
1158, 3
1159, 1
1160, 4
1161, 2
1162, 2
1163, 3
1164, 3
1165, 5
1166, 3
1167, 3
1168, 2
1169, 3
1170, 3
1171, 4
1172, 1
1173, 3
1174, 4
1175, 2
1176, 3
1177, 8
1178, 1
1179, 3
1180, 5
1181, 3
1182, 3
1183, 3
1184, 3
1185, 3
1186, 3
1187, 1
1188, 4
1189, 5
1190, 2
1191, 6
1192, 10
1193, 3
1194, 3
1195, 5
1196, 2
1197, 1
1198, 4
1199, 4
1200, 3
1201, 3
1202, 7
1203, 1
1204, 4
1205, 4
1206, 8
1207, 5
1208, 10
1209, 8
1210, 8
1211, 4
1212, 3
1213, 3
1214, 4
1215, 4
1216, 6
1217, 5
1218, 5
1219, 4
1220, 17
1221, 4
1222, 7
1223, 5
1224, 10
1225, 7
1226, 8
1227, 2
1228, 5
1229, 0
1230, 5
1231, 6
1232, 3
1233, 3
1234, 5
1235, 2
1236, 1
1237, 4
1238, 1
1239, 2
1240, 8
1241, 3
1242, 5
1243, 2
1244, 1
1245, 2
1246, 4
1247, 1
1248, 2
1249, 1
1250, 2
1251, 1
1252, 0
1253, 1
1254, 2
1255, 1
1256, 0
1257, 1
1258, 4
1259, 0
1260, 2
1261, 2
1262, 0
1263, 0
1264, 0
1265, 1
1266, 0
1267, 0
1268, 0
1269, 0
1270, 0
1271, 0
1272, 0
1273, 0
1274, 0
1275, 2
1276, 0
1277, 0
1278, 0
1279, 0
1280, 0
1281, 0
1282, 1
1283, 0
1284, 0
1285, 0
1286, 2
1287, 2
1288, 0
1289, 0
1290, 0
1291, 0
1292, 0
1293, 0
1294, 0
1295, 0
1296, 1
1297, 1
1298, 1
1299, 0
1300, 0
1301, 0
1302, 1
1303, 0
1304, 0
1305, 0
1306, 0
1307, 0
1308, 0
1309, 0
1310, 0
1311, 0
1312, 0
1313, 0
1314, 0
1315, 0
1316, 0
1317, 0
1318, 0
1319, 0
1320, 0
1321, 0
1322, 0
1323, 0
1324, 0
1325, 1
1326, 0
1327, 0
1328, 0
1329, 0
1330, 0
1331, 1
1332, 0
1333, 0
1334, 0
1335, 0
1336, 0
1337, 0
1338, 1
1339, 0
1340, 0
1341, 0
1342, 0
1343, 0
1344, 0
1345, 0
1346, 0
1347, 0
1348, 1
1349, 0
1350, 0
1351, 0
1352, 0
1353, 0
1354, 0
1355, 0
1356, 0
1357, 0
1358, 0
1359, 0
1360, 0
1361, 1
1362, 0
1363, 0
1364, 0
1365, 0
1366, 0
1367, 1
1368, 0
1369, 0
1370, 0
1371, 0
1372, 0
1373, 0
1374, 0
1375, 0
1376, 0
1377, 0
1378, 0
1379, 1
1380, 0
1381, 0
1382, 0
1383, 0
1384, 0
1385, 0
1386, 0
1387, 0
1388, 0
1389, 1
1390, 0
1391, 0
1392, 1
1393, 0
1394, 0
1395, 0
1396, 0
1397, 0
1398, 0
1399, 0
1400, 0
1401, 0
1402, 0
1403, 0
1404, 0
1405, 0
1406, 0
1407, 0
1408, 0
1409, 0
1410, 0
1411, 0
1412, 0
1413, 0
1414, 0
1415, 0
1416, 0
1417, 0
1418, 0
1419, 0
1420, 0
1421, 0
1422, 0
1423, 0
1424, 0
1425, 0
1426, 0
1427, 0
1428, 0
1429, 0
1430, 0
1431, 0
1432, 0
1433, 0
1434, 0
1435, 0
1436, 0
1437, 0
1438, 0
1439, 0
1440, 0
1441, 0
1442, 0
1443, 0
1444, 0
1445, 0
1446, 0
1447, 0
1448, 0
1449, 0
1450, 0
1451, 0
1452, 0
1453, 0
1454, 0
1455, 0
1456, 0
1457, 0
1458, 0
1459, 0
1460, 0
1461, 0
1462, 0
1463, 0
1464, 1
1465, 0
1466, 0
1467, 0
1468, 0
1469, 0
1470, 0
1471, 0
1472, 0
1473, 0
1474, 0
1475, 0
1476, 1
1477, 0
1478, 0
1479, 0
1480, 0
1481, 1
1482, 0
1483, 0
1484, 0
1485, 0
1486, 0
1487, 0
1488, 0
1489, 0
1490, 0
1491, 0
1492, 0
1493, 1
1494, 0
1495, 0
1496, 0
1497, 0
1498, 0
1499, 0
1500, 0
1501, 0
1502, 1
1503, 0
1504, 0
1505, 0
1506, 1
1507, 0
1508, 0
1509, 0
1510, 0
1511, 1
1512, 0
1513, 0
1514, 0
1515, 0
1516, 0
1517, 0
1518, 0
1519, 1
1520, 0
1521, 0
1522, 0
1523, 0
1524, 0
1525, 0
1526, 0
1527, 0
1528, 1
1529, 0
1530, 1
1531, 0
1532, 0
1533, 1
1534, 0
1535, 0
1536, 0
1537, 0
1538, 0
1539, 0
1540, 0
1541, 0
1542, 0
1543, 0
1544, 0
1545, 0
1546, 0
1547, 0
1548, 0
1549, 0
1550, 0
1551, 0
1552, 0
1553, 0
1554, 0
1555, 0
1556, 0
1557, 0
1558, 0
1559, 0
1560, 0
1561, 0
1562, 0
1563, 0
1564, 0
1565, 0
1566, 0
1567, 0
1568, 0
1569, 0
1570, 0
1571, 0
1572, 0
1573, 0
1574, 0
1575, 0
1576, 0
1577, 0
1578, 0
1579, 0
1580, 0
1581, 0
1582, 0
1583, 0
1584, 0
1585, 0
1586, 0
1587, 0
1588, 0
1589, 0
1590, 0
1591, 0
1592, 0
1593, 1
1594, 0
1595, 0
1596, 0
1597, 0
1598, 0
1599, 0
1600, 0
1601, 0
1602, 0
1603, 0
1604, 0
1605, 0
1606, 1
1607, 0
1608, 0
1609, 0
1610, 0
1611, 0
1612, 0
1613, 0
1614, 0
1615, 0
1616, 0
1617, 0
1618, 0
1619, 0
1620, 0
1621, 0
1622, 0
1623, 0
1624, 0
1625, 0
1626, 0
1627, 0
1628, 0
1629, 0
1630, 0
1631, 0
1632, 0
1633, 0
1634, 0
1635, 0
1636, 0
1637, 0
1638, 0
1639, 0
1640, 0
1641, 0
1642, 0
1643, 0
1644, 0
1645, 0
1646, 0
1647, 0
1648, 0
1649, 0
1650, 0
1651, 0
1652, 0
1653, 0
1654, 0
1655, 0
1656, 0
1657, 0
1658, 0
1659, 0
1660, 0
1661, 0
1662, 0
1663, 0
1664, 0
1665, 0
1666, 0
1667, 0
1668, 0
1669, 0
1670, 0
1671, 0
1672, 0
1673, 0
1674, 0
1675, 0
1676, 0
1677, 0
1678, 0
1679, 0
1680, 0
1681, 0
1682, 0
1683, 0
1684, 0
1685, 0
1686, 0
1687, 0
1688, 0
1689, 0
1690, 0
1691, 0
1692, 0
1693, 0
1694, 0
1695, 0
1696, 0
1697, 0
1698, 0
1699, 0
1700, 0
1701, 0
1702, 0
1703, 0
1704, 0
1705, 0
1706, 0
1707, 0
1708, 0
1709, 0
1710, 0
1711, 0
1712, 0
1713, 0
1714, 0
1715, 0
1716, 0
1717, 0
1718, 0
1719, 0
1720, 1
1721, 0
1722, 0
1723, 0
1724, 0
1725, 0
1726, 0
1727, 1
1728, 0
1729, 0
1730, 0
1731, 0
1732, 0
1733, 0
1734, 0
1735, 0
1736, 0
1737, 0
1738, 0
1739, 0
1740, 0
1741, 0
1742, 0
1743, 0
1744, 0
1745, 0
1746, 0
1747, 0
1748, 0
1749, 0
1750, 0
1751, 0
1752, 0
1753, 0
1754, 0
1755, 0
1756, 0
1757, 0
1758, 0
1759, 0
1760, 0
1761, 0
1762, 0
1763, 0
1764, 0
1765, 0
1766, 0
1767, 0
1768, 0
1769, 0
1770, 0
1771, 0
1772, 0
1773, 0
1774, 0
1775, 0
1776, 0
1777, 0
1778, 0
1779, 0
1780, 0
1781, 0
1782, 0
1783, 0
1784, 0
1785, 0
1786, 0
1787, 0
1788, 0
1789, 0
1790, 0
1791, 0
1792, 0
1793, 0
1794, 0
1795, 0
1796, 0
1797, 0
1798, 0
1799, 0
1800, 0
1801, 0
1802, 0
1803, 0
1804, 0
1805, 0
1806, 0
1807, 0
1808, 0
1809, 0
1810, 0
1811, 0
1812, 0
1813, 0
1814, 0
1815, 0
1816, 0
1817, 0
1818, 0
1819, 0
1820, 0
1821, 0
1822, 0
1823, 0
1824, 0
1825, 0
1826, 0
1827, 0
1828, 0
1829, 0
1830, 0
1831, 0
1832, 0
1833, 0
1834, 0
1835, 0
1836, 0
1837, 0
1838, 0
1839, 0
1840, 0
1841, 0
1842, 0
1843, 0
1844, 0
1845, 0
1846, 0
1847, 0
1848, 0
1849, 0
1850, 0
1851, 0
1852, 0
1853, 0
1854, 0
1855, 0
1856, 0
1857, 0
1858, 0
1859, 0
1860, 0
1861, 0
1862, 0
1863, 0
1864, 0
1865, 0
1866, 0
1867, 0
1868, 0
1869, 0
1870, 0
1871, 0
1872, 0
1873, 0
1874, 0
1875, 0
1876, 0
1877, 0
1878, 0
1879, 0
1880, 0
1881, 0
1882, 0
1883, 0
1884, 1
1885, 0
1886, 0
1887, 0
1888, 0
1889, 0
1890, 0
1891, 0
1892, 0
1893, 0
1894, 0
1895, 0
1896, 0
1897, 0
1898, 0
1899, 0
1900, 0
1901, 0
1902, 0
1903, 0
1904, 0
1905, 0
1906, 0
1907, 0
1908, 0
1909, 0
1910, 0
1911, 0
1912, 0
1913, 0
1914, 0
1915, 0
1916, 0
1917, 0
1918, 0
1919, 0
1920, 0
1921, 0
1922, 0
1923, 0
1924, 0
1925, 0
1926, 0
1927, 0
1928, 0
1929, 0
1930, 0
1931, 0
1932, 0
1933, 0
1934, 0
1935, 0
1936, 0
1937, 0
1938, 0
1939, 0
1940, 0
1941, 0
1942, 0
1943, 0
1944, 0
1945, 0
1946, 0
1947, 0
1948, 0
1949, 0
1950, 0
1951, 0
1952, 0
1953, 0
1954, 0
1955, 0
1956, 0
1957, 0
1958, 0
1959, 0
1960, 0
1961, 1
1962, 0
1963, 0
1964, 0
1965, 0
1966, 0
1967, 0
1968, 0
1969, 0
1970, 0
1971, 0
1972, 0
1973, 0
1974, 0
1975, 0
1976, 0
1977, 0
1978, 0
1979, 0
1980, 0
1981, 0
1982, 0
1983, 0
1984, 0
1985, 0
1986, 0
1987, 0
1988, 0
1989, 0
1990, 0
1991, 0
1992, 0
1993, 0
1994, 0
1995, 0
1996, 0
1997, 0
1998, 0
1999, 0
2000, 0
2001, 0
2002, 0
2003, 0
2004, 0
2005, 0
2006, 0
2007, 0
2008, 0
2009, 0
2010, 0
2011, 0
2012, 0
2013, 0
2014, 0
2015, 0
2016, 0
2017, 0
2018, 0
2019, 0
2020, 0
2021, 0
2022, 0
2023, 1
2024, 0
2025, 0
2026, 0
2027, 0
2028, 0
2029, 0
2030, 0
2031, 0
2032, 0
2033, 0
2034, 0
2035, 0
2036, 0
2037, 0
2038, 0
2039, 0
2040, 0
2041, 0
2042, 0
2043, 0
2044, 0
2045, 0
2046, 0
2047, 0
2048, 0
2049, 0
2050, 0
2051, 0
2052, 0
2053, 0
2054, 0
2055, 0
2056, 0
2057, 0
2058, 0
2059, 0
2060, 0
2061, 0
2062, 0
2063, 0
2064, 0
2065, 0
2066, 0
2067, 0
2068, 0
2069, 0
2070, 0
2071, 0
2072, 0
2073, 0
2074, 0
2075, 0
2076, 0
2077, 0
2078, 0
2079, 0
2080, 0
2081, 0
2082, 0
2083, 0
2084, 0
2085, 0
2086, 0
2087, 0
2088, 0
2089, 0
2090, 0
2091, 0
2092, 0
2093, 0
2094, 0
2095, 0
2096, 0
2097, 0
2098, 0
2099, 0
2100, 0
2101, 0
2102, 0
2103, 0
2104, 0
2105, 0
2106, 0
2107, 0
2108, 0
2109, 0
2110, 0
2111, 0
2112, 0
2113, 0
2114, 0
2115, 0
2116, 0
2117, 0
2118, 0
2119, 0
2120, 0
2121, 0
2122, 0
2123, 0
2124, 0
2125, 0
2126, 0
2127, 0
2128, 0
2129, 0
2130, 0
2131, 0
2132, 0
2133, 0
2134, 0
2135, 0
2136, 0
2137, 0
2138, 0
2139, 0
2140, 0
2141, 0
2142, 0
2143, 0
2144, 0
2145, 0
2146, 0
2147, 0
2148, 0
2149, 0
2150, 1
2151, 0
2152, 0
2153, 0
2154, 0
2155, 0
2156, 0
2157, 1
2158, 0
2159, 0
2160, 0
2161, 0
2162, 0
2163, 0
2164, 0
2165, 0
2166, 0
2167, 0
2168, 0
2169, 0
2170, 0
2171, 0
2172, 0
2173, 0
2174, 0
2175, 0
2176, 0
2177, 0
2178, 0
2179, 0
2180, 0
2181, 0
2182, 0
2183, 0
2184, 0
2185, 0
2186, 0
2187, 0
2188, 0
2189, 0
2190, 1
2191, 0
2192, 0
2193, 0
2194, 0
2195, 0
2196, 0
2197, 0
2198, 0
2199, 0
2200, 0
2201, 0
2202, 0
2203, 0
2204, 0
2205, 0
2206, 0
2207, 0
2208, 0
2209, 0
2210, 0
2211, 0
2212, 0
2213, 0
2214, 0
2215, 0
2216, 0
2217, 0
2218, 0
2219, 0
2220, 0
2221, 0
2222, 0
2223, 0
2224, 0
2225, 0
2226, 0
2227, 0
2228, 0
2229, 0
2230, 0
2231, 0
2232, 0
2233, 0
2234, 0
2235, 0
2236, 0
2237, 0
2238, 0
2239, 0
2240, 0
2241, 0
2242, 0
2243, 0
2244, 0
2245, 0
2246, 0
2247, 0
2248, 0
2249, 0
2250, 0
2251, 0
2252, 0
2253, 0
2254, 0
2255, 0
2256, 0
2257, 0
2258, 0
2259, 0
2260, 0
2261, 0
2262, 0
2263, 0
2264, 0
2265, 0
2266, 0
2267, 0
2268, 0
2269, 0
2270, 0
2271, 0
2272, 0
2273, 0
2274, 0
2275, 0
2276, 0
2277, 0
2278, 0
2279, 0
2280, 0
2281, 0
2282, 0
2283, 0
2284, 0
2285, 0
2286, 0
2287, 0
2288, 0
2289, 0
2290, 0
2291, 0
2292, 0
2293, 0
2294, 0
2295, 0
2296, 0
2297, 0
2298, 0
2299, 0
2300, 0
2301, 0
2302, 0
2303, 0
2304, 0
2305, 0
2306, 0
2307, 0
2308, 0
2309, 0
2310, 0
2311, 0
2312, 0
2313, 0
2314, 0
2315, 0
2316, 0
2317, 0
2318, 0
2319, 0
2320, 0
2321, 0
2322, 0
2323, 0
2324, 0
2325, 0
2326, 0
2327, 0
2328, 0
2329, 0
2330, 0
2331, 0
2332, 0
2333, 0
2334, 0
2335, 0
2336, 0
2337, 0
2338, 0
2339, 0
2340, 0
2341, 0
2342, 0
2343, 0
2344, 0
2345, 0
2346, 0
2347, 0
2348, 0
2349, 0
2350, 0
2351, 0
2352, 0
2353, 0
2354, 0
2355, 0
2356, 0
2357, 0
2358, 0
2359, 0
2360, 0
2361, 0
2362, 0
2363, 0
2364, 0
2365, 0
2366, 0
2367, 0
2368, 0
2369, 0
2370, 0
2371, 0
2372, 0
2373, 0
2374, 0
2375, 0
2376, 0
2377, 0
2378, 0
2379, 0
2380, 0
2381, 0
2382, 0
2383, 0
2384, 0
2385, 0
2386, 0
2387, 0
2388, 0
2389, 0
2390, 0
2391, 0
2392, 0
2393, 0
2394, 0
2395, 0
2396, 0
2397, 0
2398, 0
2399, 0
2400, 0
2401, 0
2402, 0
2403, 0
2404, 0
2405, 0
2406, 0
2407, 0
2408, 0
2409, 0
2410, 0
2411, 0
2412, 0
2413, 0
2414, 0
2415, 0
2416, 0
2417, 0
2418, 0
2419, 0
2420, 0
2421, 0
2422, 0
2423, 0
2424, 0
2425, 0
2426, 0
2427, 0
2428, 0
2429, 0
2430, 0
2431, 0
2432, 0
2433, 0
2434, 0
2435, 0
2436, 0
2437, 0
2438, 0
2439, 0
2440, 0
2441, 0
2442, 0
2443, 0
2444, 0
2445, 0
2446, 0
2447, 0
2448, 0
2449, 0
2450, 0
2451, 0
2452, 0
2453, 0
2454, 0
2455, 0
2456, 0
2457, 0
2458, 0
2459, 0
2460, 0
2461, 0
2462, 0
2463, 0
2464, 0
2465, 0
2466, 0
2467, 0
2468, 0
2469, 0
2470, 0
2471, 0
2472, 0
2473, 0
2474, 0
2475, 0
2476, 0
2477, 0
2478, 0
2479, 0
2480, 0
2481, 0
2482, 0
2483, 0
2484, 0
2485, 0
2486, 0
2487, 0
2488, 0
2489, 0
2490, 0
2491, 0
